"areaCode","age","population"
"E07000005","60_64",5957
"E07000005","65_69",4878
"E07000005","70_74",5264
"E07000005","75_79",3919
"E07000005","80_84",3359
"E07000005","85_89",1996
"E07000005","90+",1282
"E07000006","0_4",3855
"E07000006","5_9",4534
"E07000006","10_14",4465
"E07000006","15_19",3612
"E07000006","20_24",3093
"E07000006","25_29",3251
"E07000006","30_34",3725
"E07000006","35_39",4383
"E07000006","40_44",4343
"E07000006","45_49",5012
"E07000006","50_54",5565
"E07000006","55_59",5276
"E07000006","60_64",4426
"E07000006","65_69",3620
"E07000006","70_74",3610
"E07000006","75_79",2766
"E07000006","80_84",2321
"E07000006","85_89",1584
"E07000006","90+",999
"E07000007","0_4",10821
"E07000007","5_9",11814
"E07000007","10_14",11840
"E07000007","15_19",10318
"E07000007","20_24",8189
"E07000007","25_29",9096
"E07000007","30_34",9856
"E07000007","35_39",11513
"E07000007","40_44",11755
"E07000007","45_49",12779
"E07000007","50_54",12725
"E07000007","55_59",11268
"E07000007","60_64",9386
"E07000007","65_69",8458
"E07000007","70_74",8482
"E07000007","75_79",6454
"E07000007","80_84",4744
"E07000007","85_89",3044
"E07000007","90+",1726
"E07000008","0_4",6863
"E07000008","5_9",7135
"E07000008","10_14",6491
"E07000008","15_19",9286
"E07000008","20_24",19855
"E07000008","25_29",12362
"E07000008","30_34",7552
"E07000008","35_39",7060
"E07000008","40_44",6823
"E07000008","45_49",6873
"E07000008","50_54",6943
"E07000008","55_59",6033
"E07000008","60_64",5158
"E07000008","65_69",4466
"E07000008","70_74",3941
"E07000008","75_79",2856
"E07000008","80_84",2311
"E07000008","85_89",1612
"E07000008","90+",1178
"E07000009","0_4",4909
"E07000009","5_9",5964
"E07000009","10_14",5772
"E07000009","15_19",4614
"E07000009","20_24",3923
"E07000009","25_29",4337
"E07000009","30_34",5183
"E07000009","35_39",6068
"E07000009","40_44",6044
"E07000009","45_49",6627
"E07000009","50_54",6724
"E07000009","55_59",6144
"E07000009","60_64",5191
"E07000009","65_69",4911
"E07000009","70_74",5100
"E07000009","75_79",3427
"E07000009","80_84",2460
"E07000009","85_89",1485
"E07000009","90+",957
"E07000010","0_4",5716
"E07000010","5_9",6050
"E07000010","10_14",5351
"E07000010","15_19",5035
"E07000010","20_24",5212
"E07000010","25_29",5997
"E07000010","30_34",6300
"E07000010","35_39",5870
"E07000010","40_44",5413
"E07000010","45_49",6607
"E07000010","50_54",7311
"E07000010","55_59",7182
"E07000010","60_64",6360
"E07000010","65_69",6230
"E07000010","70_74",6382
"E07000010","75_79",4365
"E07000010","80_84",3202
"E07000010","85_89",2000
"E07000010","90+",1267
"E07000011","0_4",10002
"E07000011","5_9",10814
"E07000011","10_14",10119
"E07000011","15_19",8937
"E07000011","20_24",8268
"E07000011","25_29",10116
"E07000011","30_34",11638
"E07000011","35_39",11379
"E07000011","40_44",11064
"E07000011","45_49",12775
"E07000011","50_54",13545
"E07000011","55_59",12729
"E07000011","60_64",10636
"E07000011","65_69",9690
"E07000011","70_74",10263
"E07000011","75_79",6801
"E07000011","80_84",4720
"E07000011","85_89",2796
"E07000011","90+",1671
"E07000012","0_4",9073
"E07000012","5_9",10495
"E07000012","10_14",10545
"E07000012","15_19",8754
"E07000012","20_24",6377
"E07000012","25_29",7257
"E07000012","30_34",9186
"E07000012","35_39",10727
"E07000012","40_44",11563
"E07000012","45_49",12086
"E07000012","50_54",11944
"E07000012","55_59",10915
"E07000012","60_64",8980
"E07000012","65_69",8184
"E07000012","70_74",8580
"E07000012","75_79",5784
"E07000012","80_84",4298
"E07000012","85_89",2669
"E07000012","90+",1669
"E07000026","0_4",4527
"E07000026","5_9",5224
"E07000026","10_14",5328
"E07000026","15_19",4795
"E07000026","20_24",4655
"E07000026","25_29",5197
"E07000026","30_34",5016
"E07000026","35_39",5224
"E07000026","40_44",4923
"E07000026","45_49",6572
"E07000026","50_54",7860
"E07000026","55_59",7477
"E07000026","60_64",6809
"E07000026","65_69",6522
"E07000026","70_74",6546
"E07000026","75_79",4621
"E07000026","80_84",3314
"E07000026","85_89",1983
"E07000026","90+",1168
"E07000027","0_4",3672
"E07000027","5_9",3607
"E07000027","10_14",3767
"E07000027","15_19",3495
"E07000027","20_24",3608
"E07000027","25_29",4172
"E07000027","30_34",4103
"E07000027","35_39",3679
"E07000027","40_44",3445
"E07000027","45_49",4540
"E07000027","50_54",5197
"E07000027","55_59",4969
"E07000027","60_64",4198
"E07000027","65_69",3929
"E07000027","70_74",4065
"E07000027","75_79",2971
"E07000027","80_84",2009
"E07000027","85_89",1053
"E07000027","90+",570
"E07000028","0_4",5785
"E07000028","5_9",6366
"E07000028","10_14",5993
"E07000028","15_19",5441
"E07000028","20_24",5578
"E07000028","25_29",6470
"E07000028","30_34",6071
"E07000028","35_39",6578
"E07000028","40_44",5932
"E07000028","45_49",7291
"E07000028","50_54",7944
"E07000028","55_59",8153
"E07000028","60_64",7258
"E07000028","65_69",6544
"E07000028","70_74",6267
"E07000028","75_79",4524
"E07000028","80_84",3298
"E07000028","85_89",1991
"E07000028","90+",1194
"E07000029","0_4",3351
"E07000029","5_9",3787
"E07000029","10_14",3630
"E07000029","15_19",3297
"E07000029","20_24",3272
"E07000029","25_29",3925
"E07000029","30_34",3827
"E07000029","35_39",3772
"E07000029","40_44",3497
"E07000029","45_49",4506
"E07000029","50_54",5387
"E07000029","55_59",5471
"E07000029","60_64",4959
"E07000029","65_69",4354
"E07000029","70_74",4218
"E07000029","75_79",2970
"E07000029","80_84",2163
"E07000029","85_89",1175
"E07000029","90+",622
"E07000030","0_4",2131
"E07000030","5_9",2596
"E07000030","10_14",2750
"E07000030","15_19",2494
"E07000030","20_24",2141
"E07000030","25_29",2606
"E07000030","30_34",2455
"E07000030","35_39",2558
"E07000030","40_44",2589
"E07000030","45_49",3566
"E07000030","50_54",4412
"E07000030","55_59",4494
"E07000030","60_64",4108
"E07000030","65_69",3987
"E07000030","70_74",3871
"E07000030","75_79",2660
"E07000030","80_84",1931
"E07000030","85_89",1160
"E07000030","90+",744
"E07000031","0_4",4172
"E07000031","5_9",4819
"E07000031","10_14",5446
"E07000031","15_19",5350
"E07000031","20_24",4493
"E07000031","25_29",4536
"E07000031","30_34",4436
"E07000031","35_39",5136
"E07000031","40_44",5198
"E07000031","45_49",6936
"E07000031","50_54",8161
"E07000031","55_59",8569
"E07000031","60_64",7900
"E07000031","65_69",7575
"E07000031","70_74",8217
"E07000031","75_79",5698
"E07000031","80_84",4178
"E07000031","85_89",2638
"E07000031","90+",1630
"E07000032","0_4",6324
"E07000032","5_9",7101
"E07000032","10_14",6830
"E07000032","15_19",6302
"E07000032","20_24",6240
"E07000032","25_29",7540
"E07000032","30_34",7327
"E07000032","35_39",7444
"E07000032","40_44",7219
"E07000032","45_49",9247
"E07000032","50_54",10239
"E07000032","55_59",9551
"E07000032","60_64",8307
"E07000032","65_69",7868
"E07000032","70_74",8124
"E07000032","75_79",5468
"E07000032","80_84",3587
"E07000032","85_89",2108
"E07000032","90+",1321
"E07000033","0_4",4325
"E07000033","5_9",4608
"E07000033","10_14",4526
"E07000033","15_19",4012
"E07000033","20_24",4326
"E07000033","25_29",5125
"E07000033","30_34",5038
"E07000033","35_39",4820
"E07000033","40_44",4444
"E07000033","45_49",5780
"E07000033","50_54",6584
"E07000033","55_59",5749
"E07000033","60_64",5033
"E07000033","65_69",4580
"E07000033","70_74",4509
"E07000033","75_79",3181
"E07000033","80_84",2107
"E07000033","85_89",1184
"E07000033","90+",631
"E07000034","0_4",5265
"E07000034","5_9",5943
"E07000034","10_14",5627
"E07000034","15_19",5006
"E07000034","20_24",5728
"E07000034","25_29",6649
"E07000034","30_34",6500
"E07000034","35_39",6314
"E07000034","40_44",5860
"E07000034","45_49",7380
"E07000034","50_54",8151
"E07000034","55_59",7530
"E07000034","60_64",6694
"E07000034","65_69",6129
"E07000034","70_74",5979
"E07000034","75_79",4278
"E07000034","80_84",2968
"E07000034","85_89",1830
"E07000034","90+",1069
"E07000035","0_4",2766
"E07000035","5_9",3391
"E07000035","10_14",3882
"E07000035","15_19",3592
"E07000035","20_24",3098
"E07000035","25_29",3268
"E07000035","30_34",3099
"E07000035","35_39",3166
"E07000035","40_44",3628
"E07000035","45_49",4992
"E07000035","50_54",6236
"E07000035","55_59",6122
"E07000035","60_64",5405
"E07000035","65_69",5326
"E07000035","70_74",5458
"E07000035","75_79",3778
"E07000035","80_84",2657
"E07000035","85_89",1543
"E07000035","90+",918
"E07000036","0_4",5943
"E07000036","5_9",6880
"E07000036","10_14",6519
"E07000036","15_19",5808
"E07000036","20_24",5971
"E07000036","25_29",7122
"E07000036","30_34",7442
"E07000036","35_39",6897
"E07000036","40_44",6633
"E07000036","45_49",8158
"E07000036","50_54",9132
"E07000036","55_59",8388
"E07000036","60_64",6759
"E07000036","65_69",6099
"E07000036","70_74",6424
"E07000036","75_79",4567
"E07000036","80_84",3318
"E07000036","85_89",2085
"E07000036","90+",1226
"E07000037","0_4",4596
"E07000037","5_9",5030
"E07000037","10_14",5162
"E07000037","15_19",4657
"E07000037","20_24",4645
"E07000037","25_29",5379
"E07000037","30_34",5242
"E07000037","35_39",5298
"E07000037","40_44",5034
"E07000037","45_49",6578
"E07000037","50_54",7579
"E07000037","55_59",7387
"E07000037","60_64",6315
"E07000037","65_69",5710
"E07000037","70_74",5558
"E07000037","75_79",3756
"E07000037","80_84",2466
"E07000037","85_89",1481
"E07000037","90+",793
"E07000038","0_4",4787
"E07000038","5_9",5404
"E07000038","10_14",5341
"E07000038","15_19",4802
"E07000038","20_24",4825
"E07000038","25_29",5555
"E07000038","30_34",5458
"E07000038","35_39",5481
"E07000038","40_44",5290
"E07000038","45_49",6954
"E07000038","50_54",7908
"E07000038","55_59",7514
"E07000038","60_64",6960
"E07000038","65_69",6613
"E07000038","70_74",7126
"E07000038","75_79",5070
"E07000038","80_84",3527
"E07000038","85_89",1916
"E07000038","90+",931
"E07000039","0_4",5922
"E07000039","5_9",6492
"E07000039","10_14",6464
"E07000039","15_19",5909
"E07000039","20_24",5358
"E07000039","25_29",6823
"E07000039","30_34",6774
"E07000039","35_39",7110
"E07000039","40_44",6671
"E07000039","45_49",7890
"E07000039","50_54",8536
"E07000039","55_59",7420
"E07000039","60_64",6203
"E07000039","65_69",5763
"E07000039","70_74",5568
"E07000039","75_79",3658
"E07000039","80_84",2440
"E07000039","85_89",1476
"E07000039","90+",784
"E07000040","0_4",6446
"E07000040","5_9",7734
"E07000040","10_14",7766
"E07000040","15_19",6801
"E07000040","20_24",5491
"E07000040","25_29",6417
"E07000040","30_34",6866
"E07000040","35_39",7048
"E07000040","40_44",7215
"E07000040","45_49",8990
"E07000040","50_54",10334
"E07000040","55_59",10422
"E07000040","60_64",10339
"E07000040","65_69",10696
"E07000040","70_74",11919
"E07000040","75_79",8588
"E07000040","80_84",6338
"E07000040","85_89",4207
"E07000040","90+",2667
"E07000041","0_4",6389
"E07000041","5_9",6739
"E07000041","10_14",6195
"E07000041","15_19",9521
"E07000041","20_24",16927
"E07000041","25_29",13007
"E07000041","30_34",9268
"E07000041","35_39",8081
"E07000041","40_44",6968
"E07000041","45_49",7105
"E07000041","50_54",7494
"E07000041","55_59",6765
"E07000041","60_64",5897
"E07000041","65_69",5424
"E07000041","70_74",5387
"E07000041","75_79",3896
"E07000041","80_84",2941
"E07000041","85_89",2009
"E07000041","90+",1392
"E07000042","0_4",4102
"E07000042","5_9",4908
"E07000042","10_14",5201
"E07000042","15_19",4437
"E07000042","20_24",3719
"E07000042","25_29",4005
"E07000042","30_34",4170
"E07000042","35_39",4515
"E07000042","40_44",4482
"E07000042","45_49",5565
"E07000042","50_54",6249
"E07000042","55_59",6159
"E07000042","60_64",5416
"E07000042","65_69",5358
"E07000042","70_74",5274
"E07000042","75_79",3683
"E07000042","80_84",2500
"E07000042","85_89",1597
"E07000042","90+",971
"E07000043","0_4",4770
"E07000043","5_9",5610
"E07000043","10_14",5442
"E07000043","15_19",4781
"E07000043","20_24",4191
"E07000043","25_29",4945
"E07000043","30_34",5022
"E07000043","35_39",5145
"E07000043","40_44",5060
"E07000043","45_49",6326
"E07000043","50_54",7270
"E07000043","55_59",7343
"E07000043","60_64",6700
"E07000043","65_69",6201
"E07000043","70_74",6862
"E07000043","75_79",4778
"E07000043","80_84",3365
"E07000043","85_89",2039
"E07000043","90+",1295
"E07000044","0_4",3578
"E07000044","5_9",4557
"E07000044","10_14",4711
"E07000044","15_19",4318
"E07000044","20_24",3194
"E07000044","25_29",3545
"E07000044","30_34",3774
"E07000044","35_39",4185
"E07000044","40_44",4470
"E07000044","45_49",5357
"E07000044","50_54",6714
"E07000044","55_59",7219
"E07000044","60_64",6798
"E07000044","65_69",6709
"E07000044","70_74",6985
"E07000044","75_79",4600
"E07000044","80_84",3231
"E07000044","85_89",1961
"E07000044","90+",1098
"E07000045","0_4",6191
"E07000045","5_9",7234
"E07000045","10_14",7008
"E07000045","15_19",6298
"E07000045","20_24",5362
"E07000045","25_29",6416
"E07000045","30_34",7045
"E07000045","35_39",7070
"E07000045","40_44",6998
"E07000045","45_49",8481
"E07000045","50_54",10196
"E07000045","55_59",10670
"E07000045","60_64",9507
"E07000045","65_69",9537
"E07000045","70_74",9914
"E07000045","75_79",6629
"E07000045","80_84",4574
"E07000045","85_89",2955
"E07000045","90+",2078
"E07000046","0_4",2979
"E07000046","5_9",3713
"E07000046","10_14",3588
"E07000046","15_19",3237
"E07000046","20_24",2711
"E07000046","25_29",3174
"E07000046","30_34",3204
"E07000046","35_39",3229
"E07000046","40_44",3364
"E07000046","45_49",4257
"E07000046","50_54",5049
"E07000046","55_59",5426
"E07000046","60_64",5402
"E07000046","65_69",5367
"E07000046","70_74",5271
"E07000046","75_79",3580
"E07000046","80_84",2383
"E07000046","85_89",1486
"E07000046","90+",847
"E07000047","0_4",2319
"E07000047","5_9",2870
"E07000047","10_14",3091
"E07000047","15_19",2644
"E07000047","20_24",2105
"E07000047","25_29",2294
"E07000047","30_34",2540
"E07000047","35_39",2747
"E07000047","40_44",2676
"E07000047","45_49",3521
"E07000047","50_54",4385
"E07000047","55_59",4731
"E07000047","60_64",4264
"E07000047","65_69",4143
"E07000047","70_74",4428
"E07000047","75_79",2961
"E07000047","80_84",2017
"E07000047","85_89",1293
"E07000047","90+",767
"E07000061","0_4",5274
"E07000061","5_9",6003
"E07000061","10_14",5522
"E07000061","15_19",5396
"E07000061","20_24",5752
"E07000061","25_29",5446
"E07000061","30_34",5534
"E07000061","35_39",6188
"E07000061","40_44",5789
"E07000061","45_49",6463
"E07000061","50_54",7119
"E07000061","55_59",7068
"E07000061","60_64",6170
"E07000061","65_69",6112
"E07000061","70_74",6837
"E07000061","75_79",4586
"E07000061","80_84",3870
"E07000061","85_89",2664
"E07000061","90+",1952
"E07000062","0_4",5269
"E07000062","5_9",5634
"E07000062","10_14",5265
"E07000062","15_19",4815
"E07000062","20_24",4984
"E07000062","25_29",5430
"E07000062","30_34",5730
"E07000062","35_39",5623
"E07000062","40_44",5304
"E07000062","45_49",6294
"E07000062","50_54",7050
"E07000062","55_59",6712
"E07000062","60_64",5708
"E07000062","65_69",5223
"E07000062","70_74",5398
"E07000062","75_79",3240
"E07000062","80_84",2347
"E07000062","85_89",1420
"E07000062","90+",1215
"E07000063","0_4",4745
"E07000063","5_9",5758
"E07000063","10_14",6023
"E07000063","15_19",5579
"E07000063","20_24",4426
"E07000063","25_29",4683
"E07000063","30_34",5076
"E07000063","35_39",5633
"E07000063","40_44",5702
"E07000063","45_49",6926
"E07000063","50_54",7886
"E07000063","55_59",7482
"E07000063","60_64",6664
"E07000063","65_69",6621
"E07000063","70_74",7038
"E07000063","75_79",4957
"E07000063","80_84",3795
"E07000063","85_89",2509
"E07000063","90+",1765
"E07000064","0_4",3833
"E07000064","5_9",4788
"E07000064","10_14",4942
"E07000064","15_19",4280
"E07000064","20_24",3914
"E07000064","25_29",4137
"E07000064","30_34",4004
"E07000064","35_39",4144
"E07000064","40_44",4122
"E07000064","45_49",5613
"E07000064","50_54",7020
"E07000064","55_59",7309
"E07000064","60_64",7088
"E07000064","65_69",7476
"E07000064","70_74",8506
"E07000064","75_79",5884
"E07000064","80_84",4387
"E07000064","85_89",2706
"E07000064","90+",1927
"E07000065","0_4",7470
"E07000065","5_9",8863
"E07000065","10_14",9377
"E07000065","15_19",8329
"E07000065","20_24",6729
"E07000065","25_29",7234
"E07000065","30_34",7396
"E07000065","35_39",8214
"E07000065","40_44",8401
"E07000065","45_49",11026
"E07000065","50_54",12603
"E07000065","55_59",12408
"E07000065","60_64",11268
"E07000065","65_69",10528
"E07000065","70_74",11761
"E07000065","75_79",8098
"E07000065","80_84",5795
"E07000065","85_89",3668
"E07000065","90+",2307
"E07000066","0_4",12841
"E07000066","5_9",12757
"E07000066","10_14",11777
"E07000066","15_19",10137
"E07000066","20_24",9889
"E07000066","25_29",12060
"E07000066","30_34",13297
"E07000066","35_39",12661
"E07000066","40_44",11891
"E07000066","45_49",12534
"E07000066","50_54",13181
"E07000066","55_59",11983
"E07000066","60_64",9951
"E07000066","65_69",8538
"E07000066","70_74",8809
"E07000066","75_79",5909
"E07000066","80_84",4593
"E07000066","85_89",2858
"E07000066","90+",1533
"E07000067","0_4",8562
"E07000067","5_9",9470
"E07000067","10_14",9549
"E07000067","15_19",8065
"E07000067","20_24",7087
"E07000067","25_29",8398
"E07000067","30_34",9310
"E07000067","35_39",9477
"E07000067","40_44",9174
"E07000067","45_49",10959
"E07000067","50_54",11758
"E07000067","55_59",10617
"E07000067","60_64",9079
"E07000067","65_69",8425
"E07000067","70_74",8834
"E07000067","75_79",5802
"E07000067","80_84",4020
"E07000067","85_89",2407
"E07000067","90+",1611
"E07000068","0_4",4412
"E07000068","5_9",4496
"E07000068","10_14",4548
"E07000068","15_19",4152
"E07000068","20_24",3714
"E07000068","25_29",4528
"E07000068","30_34",4562
"E07000068","35_39",4800
"E07000068","40_44",5000
"E07000068","45_49",5297
"E07000068","50_54",5911
"E07000068","55_59",5563
"E07000068","60_64",4353
"E07000068","65_69",3758
"E07000068","70_74",4107
"E07000068","75_79",2773
"E07000068","80_84",2393
"E07000068","85_89",1639
"E07000068","90+",1015
"E07000069","0_4",4462
"E07000069","5_9",5005
"E07000069","10_14",4972
"E07000069","15_19",4733
"E07000069","20_24",4622
"E07000069","25_29",4975
"E07000069","30_34",4886
"E07000069","35_39",4782
"E07000069","40_44",4746
"E07000069","45_49",5709
